1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946914116e-09 7.250215321355848336e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.921683022632209993e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.027538107488329978e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 6.975492415283214001e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.259289619429731268e-09 1.000000000000000030e-13 4.102966468092171031e-10 4.727672877208207199e-09 9.713541096679326786e-11 7.511109735687532309e-12 1.000000000000000030e-13 4.330938782746721758e-10 8.374307261460438450e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.308576895901158091e-09 1.589013783781462748e-09 1.000000000000000030e-13 1.023780142873832536e-10 9.867390434912614734e-10 1.383515145837591692e-10 3.587842201026901761e-11 1.000000000000000030e-13 2.505356570437383788e-10 1.188578920820554473e-09 3.319014550529456391e-11 3.211844471510856352e-10 3.710681882582641254e-13 1.517321300442761647e-10 2.230601890564201567e-10 8.274438950840486013e-12 1.000000000000000030e-13
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946885992e-09 1.000000000000000030e-13 1.000000000000000030e-13 5.571766955491970078e-09 4.431618052692550178e-10 2.076978608615810241e-09 5.516516230669138089e-10 4.698629966067341012e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.196643161152422373e-09 2.874716788127410482e-09 1.000000000000000030e-13 1.720497364493058043e-12 1.000000000000000030e-13 2.577161429851652098e-12 1.000000000000000030e-13 1.058887163344988545e-09 5.383566228886980518e-10 9.376821571206679553e-10 2.294444893104856661e-11 3.748033604972753046e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 4.521348719980486179e-10 2.809981372120350478e-10 4.677015457473265265e-11 8.502626968929742467e-11 1.000000000000000030e-13 1.000000000000000030e-13 9.859413173634788589e-12 4.925313871377997181e-10 2.741684924450130763e-09 1.211601339961601042e-09 1.210276478949523860e-10 5.300556225571823683e-11 1.824354471130471368e-10 9.351969658215245697e-11 1.719800918282507430e-10 1.689240296595895449e-10 1.608826656068050390e-10 3.534135360928088343e-10 1.519144288986126141e-10 2.034751923209327085e-10 1.272829645798427048e-10 9.962970775386658821e-11 5.859068703731427627e-11 3.871764331054965119e-11 2.119797392441164428e-10 2.133753730503177967e-09 4.878920597754751948e-10 3.240923492191869854e-10 2.723705625893040575e-10 1.605978033292119108e-10 2.493247832556222804e-10 2.849521154475037760e-10 2.992352124722587059e-10 8.045977016256498726e-10 5.651781020374283555e-11 6.296002693272672329e-11 1.720049097854080084e-11 2.006056944292578389e-11 1.871351365397732024e-11 1.381444150641281172e-11 6.500351634172620750e-11 1.829088911320888704e-11 4.939545118956777079e-12 9.299500120671679882e-12 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946914116e-09 1.270676685574962509e-09 2.265482225671657633e-09 1.536478286077151248e-09 1.662883917141867427e-10 7.832157673935195734e-11 5.511791876902986309e-09 3.065523517866624731e-10 2.222512310844188855e-09 8.805820640863408284e-10 1.571121123092318740e-10 4.114493573995820239e-10 4.883782513935257250e-10 2.047543112342504918e-09 3.662343865600711943e-10 1.000000000000000030e-13 1.040519360114636359e-09 7.804455337676455322e-10 1.108814369362440665e-09 5.292315832019046355e-10 1.000000000000000030e-13 1.000000000000000030e-13 6.519272774968810766e-10 3.690543847168918641e-11 2.001620305355120554e-10 3.433976805810431756e-09 8.119329704204479468e-10 6.408326737143037631e-11 5.267662557669082881e-11 1.633151386728631699e-11 1.094216424518633585e-10 7.877583114904731670e-10 5.610474627767948564e-10 3.270826429810564043e-10 4.718659202054680243e-11 1.000000000000000030e-13 3.575885976865220814e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 5.801975592403878142e-11 2.812439495364424741e-10 4.511182093891738172e-11 1.982236331145214353e-10 5.372423720113034200e-10 2.877629297416026916e-11 3.928821392455870854e-11 1.660217644236702479e-10 5.823061099112154674e-11 2.079138933524997360e-10 3.680125348799443764e-11 1.607637276337496692e-11 2.022440986534506325e-11 1.214356214655135504e-09 6.135826518942902162e-11 4.688914969516517720e-11 1.000000000000000030e-13 1.000000000000000030e-13 3.822000262803475730e-10 5.852948281805062911e-10 2.028113600946971512e-09 4.442110708267105871e-10 1.949030263847104801e-12 1.375603532452584875e-11 3.568159065625372333e-11 2.145621719994142530e-11 3.372823132380515893e-11 2.172686474169549125e-12 1.000000000000000030e-13 4.362218895807498211e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.985083965702087383e-11 3.641743338872626516e-10 1.912927778960661878e-12 1.000000000000000030e-13 1.103180524515465840e-11 4.204396891953122504e-10 3.313722273180383195e-11 2.489756626702643608e-12 1.000000000000000030e-13 1.668926925841376858e-12 1.609052443287668290e-11 1.818015299753727324e-11 1.000000000000000030e-13 2.285447792078483278e-11 1.811282479549421237e-10 4.442658420478233162e-10
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946899227e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.150003801535173485e-11 1.271603580199636791e-09 8.032582712332980885e-10 1.000000000000000030e-13 1.924298220874844408e-09 1.000000000000000030e-13 4.286823986078560136e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.768981544193107484e-09 2.352316646703330571e-09 1.637397661676991925e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.161342996472195837e-09 7.908667072886761825e-10 1.075995282195554348e-09 6.882773128913084871e-11 1.000000000000000030e-13 5.411732608290384071e-10 5.312975246340902997e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 6.323658332126047800e-10 2.649328980363022580e-10 3.214425600257797121e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.437349076248827328e-10 1.000000000000000030e-13 1.000000000000000030e-13 5.617591810655845073e-10 2.001844366110686109e-09 1.000000000000000030e-13 1.000000000000000030e-13 3.396744257222029667e-09 8.411057274757456652e-10 2.679514216736094272e-12 9.291789250543074671e-11 7.795290986715126124e-12 6.923450360768276946e-12 1.463648100086618576e-11 2.290275829738959153e-11 1.890139207531085690e-10 5.281148435140348835e-11
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946914116e-09 6.482504067448592456e-09 1.000000000000000030e-13 1.444689367665145170e-11 1.000000000000000030e-13 1.283355937511685838e-10 1.108995677930182953e-09 1.000000000000000030e-13 4.142564640220272203e-09 3.364519995331863991e-09 8.704510278620846695e-10 1.000000000000000030e-13 5.372290794884778693e-10 4.757792857129870929e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.138782620939007179e-09 1.987336953663748105e-09 3.480247766840268127e-09 2.363625194448061083e-09 6.465982222659186012e-11 1.000000000000000030e-13 3.906691047604834304e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 4.241810293600213873e-11 2.586600148924855236e-10 1.893772877437335344e-10 2.054693887351502741e-09 2.066337073043889097e-10 3.614109142647851734e-11 7.145665592764132891e-11 2.978649359321771341e-11 6.345827551037066012e-12 6.787154403781450363e-11 1.000000000000000030e-13 3.089384149526347800e-13 1.323754154487509710e-10 4.444028126232396650e-11 1.521810039582748266e-12 1.197141703667030008e-11 3.896652304772210614e-12 9.282010220215130607e-12 1.000000000000000030e-13 1.816567676345106418e-12 1.000000000000000030e-13 1.232279525199627904e-10 1.000000000000000030e-13 2.742192874058050112e-11 2.098018239159045229e-11 4.456340078921094209e-12 1.000000000000000030e-13 8.560536396323539358e-12 1.755699937175697820e-10 1.000000000000000030e-13 1.000000000000000030e-13 5.699097046251299792e-13 1.000000000000000030e-13 3.256653697144634703e-11 2.257106853023201834e-10 5.399025730037991729e-11 1.000000000000000030e-13 6.917878713368944415e-12 1.000000000000000030e-13 4.996286538563944109e-11 5.327408322264170299e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946914116e-09 2.925209923845284455e-10 3.661497339176404762e-09 1.410101519920741331e-10 1.000000000000000030e-13 8.852194886664866480e-11 6.620145047319829153e-10 3.828681042524420541e-09 2.390346595391489645e-09 1.532248208484810099e-09 3.805893014944493612e-11 1.000000000000000030e-13 1.351677321104471001e-11 7.607785262356421699e-10 1.000000000000000030e-13 1.852782143382495542e-10 1.000000000000000030e-13 3.952985704520468178e-12 1.000000000000000030e-13 1.000000000000000030e-13 4.291476345897871473e-10 1.396700039277535818e-09 1.006666711978159861e-09 6.610367943089453123e-10 7.331179104409207086e-10 9.715799075666102911e-11 6.042281949933304578e-10 2.171510804443051744e-10 5.920065504706389805e-11 9.646482584285089230e-12 6.324321292695932788e-12 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.165822899819905623e-10 6.790967542203208354e-10 5.428724736304200726e-10 6.519971714172332607e-11 1.143567345973787181e-10 1.202664887081072078e-11 1.000000000000000030e-13 3.426179834464986601e-11 1.000000000000000030e-13 6.602395790535962198e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.913425038788734934e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 9.959006675253765774e-11 1.743596458056238218e-10 1.000000000000000030e-13 5.507402497468150120e-11 7.252989562774364910e-11 2.033210889835349564e-13 4.937687623810918154e-11 8.878410301415094005e-11 3.118412657720741509e-09 5.394594471208272170e-10 2.226577536941737685e-10 5.914365620304077226e-10 2.541958593059203733e-10 2.500698339701224027e-12 1.000000000000000030e-13 1.000000000000000030e-13 2.718785740812358261e-12 1.390016991640385879e-11 2.718064540675046374e-12
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946914116e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 6.251929592493966476e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.049817891132674718e-09 1.000000000000000030e-13 6.131912120201086477e-09 6.099847467674363389e-10 1.064202578637074922e-10 9.203117071120414678e-11 2.760059373744553630e-11 1.200655571470432635e-09 1.714268460957667301e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 3.262796024968999047e-10 1.000000000000000030e-13 9.184971868876558894e-10 1.000000000000000030e-13 1.000000000000000030e-13 9.734694364721594085e-10 1.000000000000000030e-13 1.000000000000000030e-13 8.217227171256469952e-10 1.171845516224887726e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 6.572850629437621219e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946914116e-09 7.419152954279190676e-09 4.045365128334281874e-10 3.122270409728648549e-09 2.575114888731110607e-09 6.121356236667417520e-11 4.195354935429296972e-10 1.000000000000000030e-13 1.000000000000000030e-13 3.852756349769734337e-09 1.582457796221280820e-09 1.066380524702549760e-10 1.000000000000000030e-13 5.338733323759836494e-11 3.348266739359060150e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.943361826170671416e-11 2.297642081106763743e-11 8.788462167230299472e-11 1.000000000000000030e-13 3.062731636059352193e-09 4.789226724347292463e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 5.795249870475492714e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.640397658236302167e-10 4.306306730583578717e-09 4.368668872116084450e-10 6.144097726414183863e-11 3.086418520436194595e-11 1.394532430433221048e-12 1.000000000000000030e-13 2.791348991538126050e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.552060329606182927e-12 1.000000000000000030e-13
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946885992e-09 6.590818380823033351e-10 5.243136923977668045e-09 1.000000000000000030e-13 2.835171338731780763e-09 3.039985848023288439e-10 1.000000000000000030e-13 2.404017912116479047e-09 3.428644411823850389e-09 5.070387563603016966e-10 1.849199535107415173e-10 1.000000000000000030e-13 3.341297278983602559e-09 4.720280175253233914e-10 4.105088351471183555e-10 1.828441062506231279e-11 1.000000000000000030e-13 1.552148076435666490e-11 6.198615544826586703e-10 3.443085116093793540e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 3.364684742328883203e-10 1.218086240848664230e-09 1.110662678617212525e-10 6.944748228711252663e-11 1.000000000000000030e-13 1.044003138996382219e-09 2.685529554679806360e-10 1.000000000000000030e-13 1.000000000000000030e-13 2.209287354339663561e-10 7.687894651359305740e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 8.564330715965436114e-10 3.859321740077191526e-10 1.000000000000000030e-13 1.117578156270401286e-09 8.718552473063365469e-11 2.452825763090661219e-12 1.000000000000000030e-13 1.000000000000000030e-13 1.957619380644627008e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.279298526230489553e-11 5.145782436901771778e-11 5.382243977442254886e-11 3.301316243137204825e-10 9.726533015994860260e-10 6.130491392080630330e-10 1.918008842967881314e-10 7.445067707873196378e-11 3.005372837081730962e-11 1.000000000000000030e-13 6.237858794917444416e-12 1.301542915955659687e-12 1.000000000000000030e-13 1.579370805708239901e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.357558021463144709e-10 2.406914153374836509e-09 2.932674669113584246e-10 1.488628131221237670e-09 1.979127801493396470e-10 1.175400071725893474e-10 1.812334247104757062e-10 1.390785183030261244e-10 2.525378210170256293e-11 1.812493633935613119e-09 5.299188458053213465e-11 6.956263888370148677e-12 1.166676808120446657e-11 1.000000000000000030e-13 7.407084349220613772e-12 1.112096904955262603e-11 4.384763997974220014e-12 8.319814570576863805e-12 2.767841660050922859e-11 1.000000000000000030e-13 4.583182492350425642e-12 1.000000000000000030e-13 3.796823068262828511e-12
1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 7.628502448946914116e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.023018846360328889e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.961855700861020386e-09 1.000000000000000030e-13 4.671686699801921477e-09 1.000000000000000030e-13 3.686658052326637755e-09 3.742570034930624861e-09 1.523920086941687801e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 2.404733018213038041e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.048944007447777208e-09 1.330856875554062666e-09 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.138696713147309975e-09 2.189839423842434798e-10 3.389755263351451360e-09 3.739568305595039962e-10 3.210968386072859349e-11 1.400140470772275787e-10 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 4.196818326796764889e-10 1.712715886859286138e-11 1.000000000000000030e-13 1.841540252933008185e-10 1.534527249726767588e-09 4.704545598640857567e-10 1.349202468119079222e-10 2.259112464454033280e-09 3.240331320148916192e-10 1.000000000000000030e-13 5.268871732300643954e-11 8.922283523992203854e-12 1.000000000000000030e-13 4.117205439393617335e-11 1.448951870381282754e-10 5.024385617122223519e-12 1.266965946453219702e-11 2.640862525386948508e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 4.300277958313237410e-12 5.307155982571144713e-10 3.552463953508685165e-10 9.224180841848371378e-10 6.801704177037971863e-12 5.042911828757240346e-12 4.220187729725117054e-11 1.000000000000000030e-13 1.000000000000000030e-13 1.000000000000000030e-13 3.248910045722899474e-11 1.000000000000000030e-13
