1.269599409436248827e+00 -2.117484426442784340e+01
-4.544174460818516081e+01 4.407654908217526213e+02
-6.373462165613112518e+00 5.379185422088547597e+01
-5.582691908969141537e+01 5.555833166280378919e+02
-3.075151896850771394e+00 2.153856174657954270e+01
-8.154431063405800728e+01 7.974716552923582640e+02
-1.680575567920972402e+00 7.422319707643914022e+00
-3.208685300777292326e+01 3.145119050682985176e+02
-2.238528821275882486e+00 1.282994776366985690e+01
-1.367954221984269836e+01 1.275532352448917663e+02
-1.816863935698465937e+00 7.914495606199189126e+00
-1.838118192297903963e+00 8.386497772951001295e+00
-2.000421128687291716e+00 9.841734506722628950e+00
-1.792931621532165565e+00 7.794456541217679835e+00
-1.775338203454676744e+00 7.030216999989585602e+00
-1.889899398414684351e+00 8.612401292219244553e+00
-2.947573166081107754e+00 1.874420955026187841e+01
-2.655820296153556637e+00 1.590092303614773073e+01
2.560535691531862224e-01 -1.138899906279382002e+01
-1.832245946925850077e+00 8.602630792508591639e+00
-1.782094813076454676e+00 8.309964285147700025e+00
-2.291121073243703066e+00 1.246870728080192947e+01
-4.035999985413982749e+00 3.072517133404184975e+01
-1.200582465980072566e+00 1.875696322552173667e+00
-1.273854526295076894e+00 2.611800242801303629e+00
-2.231745559530477152e+00 1.183865476106946346e+01
-1.277940856060679753e+00 2.854346964811495191e+00
-5.171242901897693756e+00 4.214633665927506456e+01
-1.767191044274327050e+00 7.951726313869821539e+00
-1.935971900326648676e+00 1.019764173710093580e+01
-2.077018985657658856e+00 1.028452328590863019e+01
-1.744574654879050168e+00 6.948207032109789516e+00
-2.743591759915640527e+00 1.747933517048085861e+01
-4.765255261203586556e+00 3.703202221399907046e+01
-4.575082355548308222e+00 3.557301864384749734e+01
-2.077742999300815185e+00 1.018304467535508095e+01
-2.789979541020310094e+00 1.727852798773968956e+01
-2.748384152118062751e+00 1.700898310242754263e+01
-1.484798903948692628e+00 4.667987196258643223e+00
-1.670432256007702509e+00 6.639167394896274388e+00
-2.657370785712926953e+00 1.634495335568666974e+01
-2.236793624821347137e+00 1.209174799203334594e+01
-3.402023726929797931e+00 2.340134425137881991e+01
-1.427751131352740899e+00 4.817964350794427197e+00
-1.674959852168116159e+00 6.887513368821586823e+00
-3.314427780385789113e+00 2.326364482969972158e+01
-3.835772534884602347e+00 2.791637048662106224e+01
-1.810816774564560916e+01 1.729872443939459004e+02
-2.107419512598173394e+00 1.175240664030697424e+01
-1.848540283792853733e+00 8.529707855282261164e+00
-8.340351606587876887e+00 7.285271301996667148e+01
-3.728268658135648117e+00 2.795899686099365411e+01
-1.428675044417677231e+00 4.232792022168068158e+00
-2.973767008005507861e+00 2.012409437519630373e+01
-8.794155653611754886e-01 -7.157986649927954304e-01
-3.530727048093305065e+00 2.550679102899701078e+01
-5.096972351392457412e+00 4.012290092391194207e+01
-2.758995944181515281e+00 1.819450866846689863e+01
6.962445852914889155e-02 -9.497917159801813725e+00
-4.694981625499656808e+00 3.599104605143489266e+01
-6.865705118673085749e+00 5.884579201726391062e+01
-2.087661398460068707e+00 1.146584106562866445e+01
-2.468494702128239737e+00 1.458454710195889703e+01
-3.147949315967161432e+00 2.131019882221514905e+01
-7.250352361339498231e-01 -1.357481735029985037e+00
-4.918521676820253319e-02 -7.634333358027193484e+00
-1.824102692352661848e+02 1.789167948567962185e+03
-1.057009649538057339e+01 9.424805021452844755e+01
-1.557338119409142685e+00 6.198211374415649288e+00
-3.407921255424360751e+00 2.460123241389085536e+01
-1.984878628934457323e+00 1.043364673296451706e+01
-4.047319614526832865e+00 3.020396712963268371e+01
-8.475414318813918158e+00 7.153612381481538307e+01
-6.412062956485364396e+00 5.374990740501859676e+01
-5.352447218032027720e+00 4.390239178051367475e+01
-1.178037559270368906e+00 2.691047293151461073e+00
-1.370169627156819336e+00 4.199172952046084539e+00
-6.412026698822550941e+00 5.453652369825848467e+01
-1.225599042750149259e+01 1.150345379897955951e+02
-8.491710619071181299e+00 7.593685465043094496e+01
-2.179770378296075339e-01 -6.643032237653756056e+00
-1.415384244205124098e+01 1.324851583186676010e+02
-1.122133096535220176e+01 1.037586743687772639e+02
-4.122953002345993667e+01 3.966366634355103429e+02
-3.089345390238694478e+00 2.124357042482899516e+01
-4.132576045209258808e+01 4.065372572047050426e+02
-1.632159380608429355e+00 7.447213660080303832e+00
-4.624043131851674815e+00 3.681308417165275415e+01
-8.851418280017631091e-01 3.805280997652503161e-01
-1.718933240886917124e+00 7.702411595578833037e+00
-1.930448330005640978e+00 1.003994172838471144e+01
-1.479539343502753734e+00 5.951406885578530037e+00
-6.050459782621028459e+00 5.148655942611224390e+01
-2.119122210448749755e+01 1.986764274200287446e+02
-1.735197060130191105e+01 1.638377228797403404e+02
6.627855514376605583e+00 -7.522158570103928810e+01
-1.196100189761935262e+01 1.109336519120389255e+02
-2.700301109873616934e+00 1.726771435845239822e+01
-1.207930541253946055e+00 3.059955303013419226e+00
-1.534707586361239606e+00 6.442339904098681735e+00
-4.523512110880140824e+00 3.552335429857920701e+01
-1.466997949528696132e+01 1.393891186555145794e+02
-2.740200433929486223e+01 2.622319971231599993e+02
5.829306998465632050e-01 -1.459442769825039043e+01
-7.258481381612299721e+00 6.250375467204018065e+01
-4.357501285029764304e+00 3.495384511262802363e+01
-1.172926337105141812e+02 1.149479792036974004e+03
-2.466622953959198394e+00 1.438341075255502233e+01
-1.635589990798061999e+00 6.385776742980556087e+00
-2.170803210007931305e+00 1.199400778666404577e+01
-3.217175798385805585e+00 2.140705087573160981e+01
-1.837861294224853115e+00 8.245555360882057983e+00
-1.970434697432817295e+00 9.553128577931355281e+00
-2.386070034441740262e+00 1.358284125309771895e+01
-3.372248257755569245e+00 2.289156974386856191e+01
-2.267501830177486077e+00 1.309018625140737946e+01
-2.820418486910110989e+00 1.810039720141694630e+01
-2.215469864446147685e+00 1.208712639602974193e+01
-2.395318818450517195e+00 1.367962475051471749e+01
-2.118608092677706445e+00 1.063072003582229286e+01
-1.786074408696890714e+00 7.591279314483626806e+00
-2.747707672000158308e+00 1.679280059997119068e+01
-1.970220233159331924e+00 9.670976335670976809e+00
-2.163929262784627383e+00 1.128529265466167431e+01
-1.340386807457910390e+00 3.837849656437434476e+00
-1.404899858482999697e+00 3.940760804686457064e+00
-4.529893433384074797e+00 3.488378604919806492e+01
-1.980446988949331244e+00 9.721440694156873619e+00
-2.693562567743358560e+00 1.678880696240921111e+01
-1.387640350565958247e+00 3.777039054360726844e+00
-2.761599462452325682e+00 1.737116617350338288e+01
-1.543108500576285236e+00 5.407282097682014843e+00
-2.367376115586353968e+00 1.376829254098065647e+01
-4.371435316547271910e+00 3.382995409364701800e+01
-2.496605028071380072e+00 1.447146708888235622e+01
-2.116870543240766622e+00 1.100060828139763025e+01
-1.882223824648201926e+00 8.467160521219561531e+00
-3.343858497848400724e+00 2.293938032268881955e+01
2.184032583683971351e-01 -1.135035447895522864e+01
-1.298086537544884500e+01 1.197339678750720680e+02
-4.675442158216976729e+00 3.710704029917989999e+01
-2.997268172309151435e+00 1.969324194806750583e+01
-3.301428511689632028e+00 2.283012352604912820e+01
-2.001960946888344584e+00 1.029728038979842530e+01
-2.214009099715155582e+00 1.235229408521620265e+01
-2.665492622714361048e-01 -5.539124157252091507e+00
-5.998134140506272693e-01 -3.620697725517358911e+00
-3.552636389393046379e+00 2.603966775593665872e+01
-2.518185472714058903e+00 1.559920119804048610e+01
-7.780660852323334487e-01 -1.561907617773064638e+00
-2.174051721593175834e+00 1.167843417230537106e+01
-3.041523883663634464e+00 2.108377004450059289e+01
-6.811081287317716892e+00 5.976618609697489859e+01
-2.568203390517886042e+00 1.603178478101612825e+01
-1.714315503052701972e+00 7.885839303647815157e+00
-2.451743821499816622e+00 1.444084714244471179e+01
-2.499446604785537485e+00 1.516915607762288332e+01
-2.181087343654938504e+00 1.245637182468134618e+01
-3.211078595879737207e-01 -5.574700293269542861e+00
-2.493900684139003676e+00 1.513457128026474940e+01
-3.022687560545268770e+00 2.055290475237064030e+01
-1.230868592841217080e+01 1.124126720752381345e+02
-3.453658386107303357e+00 2.476363640913433173e+01
-4.138315161695473421e+00 3.159010179876697677e+01
-6.068967837649787533e+00 5.119385562523182642e+01
-8.788168596224126716e+00 7.954467703089912334e+01
-5.307746896740752618e+00 4.344219189187554520e+01
-4.221415884371921834e+00 3.236969711168350017e+01
-2.330790941007740535e+00 1.363325728983357266e+01
-1.434620115528402851e+00 5.070474081103692576e+00
-1.776080049576152398e+00 7.914127483464115542e+00
-3.307791429982132492e+00 2.376810123453719470e+01
-1.408837176073276964e+00 4.264335804947442909e+00
-3.360271231200728237e-01 -5.753965538652737521e+00
-3.547072488546130842e+01 3.424573527574351601e+02
-1.667176107945539387e+00 7.452148583072702337e+00
-1.586017902176940986e+01 1.488591698640955485e+02
-1.195028588975463268e+00 2.352889331229671033e+00
-6.982380811610990001e+00 5.952789230560068745e+01
-1.643539010647653065e+00 7.326988166844495609e+00
-2.124754405511990463e+00 1.161711065216382899e+01
-9.827545060800517263e+00 8.852959210592142369e+01
-5.964828728191928775e-01 -2.143481238513643472e+00
-2.096065886617401119e+00 1.188551201706528282e+01
-1.243576927843970168e+02 1.209025609605753061e+03
-2.411097880309914121e+00 1.483840665213107712e+01
-2.182268178884106291e+00 1.179663960538000644e+01
-4.172616013524188538e-01 -4.110801177690441399e+00
-8.560667699334542080e-01 -2.418932545079017227e-01
-8.948838015158298020e+00 8.123603766673276994e+01
-5.130216958186504250e+00 4.264395649517718567e+01
-1.594158319626629918e+02 1.596293263258839488e+03
-5.201594789709474753e+00 4.167170764606839128e+01
-2.562614846689196924e+00 1.614234006172337743e+01
-3.412565950693166705e+00 2.415394889740171891e+01
-3.025139411494454755e+00 1.957352249977252967e+01
-2.797835656608842037e+00 1.730447165626413408e+01
-1.668685217234883611e+00 6.749252532276686978e+00
-2.439023376926297892e+00 1.468078937224047920e+01
-2.514901215489585784e+00 1.447668667285909194e+01
-3.725623496371086585e+00 2.521006853971163508e+01
-2.920165672262001966e+00 1.880980213043142157e+01
-7.599639413275671718e-01 -1.179219985601512866e+00
-1.515164042471180528e+00 5.192459055943698942e+00
-2.298539280204084712e+00 1.284470434238568082e+01
-3.308325527296295476e+00 2.360222543997574363e+01
-1.868170001864797758e+00 8.544476934211244767e+00
-1.183751283790384523e+00 1.658340086997956098e+00
-2.554119585026491279e+00 1.606864870640733756e+01
-2.472647556568789096e+00 1.503299875566370147e+01
-2.027130808932583239e+00 1.006300468832339412e+01
-1.296871086303248877e+00 3.187170893411552797e+00
-4.046877982754033987e+00 2.989703087153029415e+01
-2.787100896991796528e+00 1.724642645063409319e+01
-1.591638621096917117e+00 6.076771342298021850e+00
-4.024896246940942390e+00 2.936544225993047519e+01
-1.281024550858173239e+00 2.862748335284014178e+00
-2.606332198884387275e+00 1.550839294166367388e+01
-1.764965257451470926e+00 7.869449547633253772e+00
-2.266584633481631084e+00 1.258018826251412570e+01
-2.180755037998694856e+00 1.094309882546447099e+01
-5.317231131336801475e+00 4.318434034176635805e+01
-2.181561993429947943e+00 1.148834487772555413e+01
-1.023694673900142860e+01 9.200918254520890116e+01
-1.493583237857308745e+02 1.452246499220090755e+03
-2.236465990474784782e+00 1.211617850698172028e+01
-1.974192882817539019e+00 9.135295401229344137e+00
-2.697488501961038398e+00 1.751848671689471004e+01
-2.489956786391767096e+00 1.466585206830020205e+01
-2.098653283228398614e+00 1.099821468288373794e+01
-3.539575865871162907e+00 2.515690334778388504e+01
-5.994236655763516808e+01 5.852875558767675557e+02
-1.173995729319785353e+00 1.824236063318299905e+00
-1.418847553472026179e+00 4.077076348989113086e+00
-3.426028179022343689e+00 2.537255207285817704e+01
-7.264702201632886158e+00 6.197476582465461092e+01
-1.746092096246038450e+00 7.226801368372507639e+00
-1.428936086545654183e+00 4.282507386713851893e+00
-1.769229289035193720e+00 7.747045810335972504e+00
-5.580451521986857344e+00 4.640927613373131067e+01
-6.821662678996241347e+00 5.825789970747194246e+01
-6.982585543500758885e-01 -2.832760938045804977e+00
-2.410045004641247157e+00 1.391214830243147027e+01
-1.834698495231697812e+00 8.546864565341492082e+00
-3.586942583780015070e+00 2.567036961774603299e+01
-3.631437928053162789e+00 2.618184655962541285e+01
-3.002610275544513208e+00 2.005970026438383158e+01
-3.370248371428425926e-01 -6.432598650111312821e+00
-2.983584991581667012e+00 1.958408200845196845e+01
-2.979846316091079306e+00 1.980049556641552755e+01
-3.705600804496254064e-01 -5.731922632584806721e+00
-5.934657048409502700e+00 4.961726178764448747e+01
-2.292330389055297069e+00 1.272934394698737215e+01
-2.639252655175769124e+00 1.602202872508406273e+01
-3.239866877044061066e+00 2.269150211393656136e+01
-3.239866877044061066e+00 2.269150211393656136e+01
-2.274634590553365587e+00 1.312551255998204702e+01
-1.747057920915357387e+00 7.653009913238966178e+00
-2.532309213279744231e+00 1.533540261366503366e+01
-1.261002441096004123e+00 2.850232424684963739e+00
-2.253118064065216863e+00 1.225316368826075397e+01
-1.532782974932716336e+01 1.394659720751145358e+02
-1.438678065082358515e+00 4.872896632382373916e+00
-1.684243516865697732e+00 7.205495987533704572e+00
-3.867823268536933767e+01 3.800964330218925511e+02
-2.017197257400034971e+00 1.067951431103709048e+01
-2.430143579026676548e+00 1.411856434059195564e+01
-2.832236745892561913e+00 1.814510233176913090e+01
-1.795045332591982401e+00 9.229446542965812128e+00
-9.246754793720374233e-01 2.338619805002794538e-01
-2.915729116391944764e+00 1.968009506833270450e+01
-5.513640356116740193e+00 4.382895346905858247e+01
-6.880242641738536502e-01 -1.987038638974026217e+00
-3.116489258862265910e+00 2.125473280610629701e+01
-7.665560910003681450e-01 -1.513455020441387244e+00
-2.855862983263037780e+00 1.968755468550180510e+01
1.501394930023705609e-02 -9.426572384414853900e+00
-2.397581685953917852e+00 1.371222470933319748e+01
-4.335706053307615271e+00 3.269844571251626064e+01
-1.603996394488453436e+00 6.347828462126757998e+00
-2.291596610500564957e+00 1.308630860380389827e+01
-2.746612827807847435e+00 1.689913120879793240e+01
-1.196295904292012047e+00 3.108880215666682822e+00
-6.084116930673285850e+00 4.945538865242261295e+01
5.728913017268166818e-02 -9.844313845791237583e+00
5.728913017268166818e-02 -9.844313845791237583e+00
-2.771432364758636080e+00 1.838648770386619447e+01
-4.348193172009281682e+00 3.386209942147141305e+01
-4.244864401634918849e+00 3.335947948928531304e+01
-2.445648998734906598e+01 2.382533832506875626e+02
-7.511466734187980165e+00 6.428382661007294985e+01
-3.678678350718654677e+00 2.802645558253420077e+01
-5.670645780531382130e+00 4.552587552082123068e+01
-9.131148870511756055e-01 2.497839773850372147e-01
-1.171132964231124447e+02 1.148765542734078508e+03
-4.277229972327130980e+00 3.300375737766288609e+01
-2.724829522117299785e+00 1.783979064888108468e+01
-6.659584033395224978e+00 5.651570144814985497e+01
-4.088933944380011454e+00 3.078956520835402344e+01
-1.823184775458271645e+01 1.694275080823324799e+02
-3.519485998540462646e+01 3.369964171362894376e+02
-1.575162602137656620e+02 1.548840503912894292e+03
-8.662044408166390497e+01 8.262819385504310503e+02
-5.269228706145829833e-01 -3.838219195957555563e+00
-8.408396000979642793e+00 7.481814591388081226e+01
-5.881114748962881578e+01 5.873956012891709406e+02
-2.455721904928346646e+02 2.443581389592342475e+03
-2.448524687702855260e+02 2.444744734973864979e+03
-2.251934073635488787e+01 2.194142933594223450e+02
-2.446166429084875915e+00 1.574384526469530243e+01
-6.369142483301389746e+01 6.344654551596028114e+02
-2.109613524424822195e+00 1.081446798030011180e+01
-2.077379630923082754e+00 1.049931993076351588e+01
-6.596140213062368751e+00 5.447566935524984899e+01
-2.199723828148175908e+00 1.168981232502077638e+01
-1.456607504568436573e+00 5.167748766775127400e+00
-1.692041411869228629e+00 6.824143814493360161e+00
-2.296620591368258246e+00 1.286377279123511919e+01
-2.480581129902182269e+00 1.451621386421710014e+01
-2.019904007900606757e+00 9.889675752609916159e+00
-3.337256945156952703e+00 2.370311725019532645e+01
-2.265365888705646924e+00 1.273793761145193315e+01
-2.557977951148883378e+00 1.504628704768055769e+01
-2.826725643275583622e+00 1.795166822857528288e+01
-3.478099922184845649e+00 2.440714805152743949e+01
-1.714174819093199575e+00 6.787242744209868839e+00
-1.697730521501952916e+00 6.622296605671790459e+00
-2.266484747521920085e+00 1.298047756137432707e+01
-7.341066719367512761e-01 -1.423881315346714027e+00
-1.309808129581741643e+00 4.174128082140740936e+00
-7.218586444621768461e-01 -1.598638954766379516e+00
-1.785653894153852228e+00 8.731861834904062647e+00
-1.533070753371327477e+00 5.954448887713921224e+00
-1.532811097846638049e+00 5.952498189840625287e+00
-1.920658947646716852e+00 9.212682334240492210e+00
-2.288714261497878155e+00 1.243104268781815414e+01
-2.010936895285854842e+00 9.843517250594137735e+00
-1.518456211950563794e+00 4.933499440475769937e+00
-4.531792770799611958e+00 3.507648474517076664e+01
-8.860205110552161756e+00 7.732614806418278874e+01
-1.863676769154938739e+00 8.339463451232084878e+00
-4.647377247091108998e-01 -5.206710308452954905e+00
-2.397313652088388647e+00 1.355343932980130539e+01
-1.561681301145115341e+01 1.438125400731578054e+02
-1.263967579096096916e+00 2.428565718496898729e+00
-2.239120700119547891e+00 1.190272135604764969e+01
-1.909040376801168559e+00 8.785447228258478347e+00
-1.679843881260692173e+00 8.370187811812071388e+00
-1.767394955310863836e+01 1.628842569599496528e+02
-2.229373848964685489e+00 1.229585693244208677e+01
-2.598034180794817960e+00 1.556270645394010721e+01
-3.284958043071624978e+00 2.251120541733773450e+01
-1.948789313832565373e+00 9.062128825419449640e+00
-2.074011845476532834e+00 1.027646781922538111e+01
-8.113919874564794465e-01 -7.816798277172292142e-01
-3.624440160319759130e+00 2.699622676475713945e+01
-2.850784119729267818e+00 1.864043353210403708e+01
-6.000182010265794474e+01 5.825458665702528833e+02
-1.784879034573174428e+00 7.776111668123121490e+00
-1.407264970983123575e+01 1.330866469309709146e+02
-2.755616544652128130e+00 1.713994548933482776e+01
-2.431517788356069687e+00 1.365892011206398315e+01
-3.126660525547181102e+00 2.103507868901846578e+01
-6.255588179258465331e+00 5.301622405230648383e+01
-5.636815452705854490e+00 4.540158717504768759e+01
-3.233170460083020004e+00 2.180514617065402305e+01
-5.359691203933002690e+00 4.258591438309651522e+01
-1.583748863847741051e+00 6.331638456751863764e+00
-3.378151109564133225e+00 2.532722602057930672e+01
-2.897225038339861225e+00 2.056327374512101969e+01
-2.545567958102596062e+00 1.561337726439112750e+01
-1.793350235891582711e+00 8.827927916524240359e+00
-1.793350235891582711e+00 8.827927916524240359e+00
-7.274532190488542938e+00 6.301443627589097218e+01
-4.076999837622342859e+00 3.133853047311919227e+01
-4.002524938089875306e+00 3.044732879945275883e+01
-2.031757671913231089e+00 1.080499197576162906e+01
-1.726459215205392184e+01 1.644446013664412192e+02
-2.834898490874407706e+00 1.856786827104775739e+01
-2.150946161572793169e+00 1.142033063885360988e+01
-1.854330629982627876e+00 8.607477290136444026e+00
-1.440767265222163918e+00 4.857888502484430937e+00
-3.755673384438200202e+00 2.828281466345003992e+01
-7.608191237574303933e+00 6.550944994071288363e+01
-2.068862827862087972e+00 1.051049640151442510e+01
-2.588991102604114136e+00 1.551197486894964328e+01
-2.486744597836485049e+00 1.481350809271740587e+01
-7.073160986233983927e-01 -2.673245013344864862e+00
-1.965421291995765207e+00 9.685920894630614342e+00
-3.500833975551442734e+01 3.445150148388492539e+02
-5.759180574465050029e+01 5.648441883573634641e+02
-3.355080034468085781e+00 2.386436080479977306e+01
-4.011830562661627297e+00 3.016798319775736914e+01
-1.331421723964430592e+00 4.315604593347805995e+00
-3.826839025017880314e+00 2.896441635440735496e+01
-1.774698718816021925e+00 7.845035801459988356e+00
-2.330940595691250117e+00 1.306267980614092394e+01
-3.117316412521269342e+00 2.088916497696472518e+01
-3.116328969993563458e+00 2.101475883230519770e+01
-3.064197415053209195e+00 2.062958333708132486e+01
-2.803943984013824942e+00 1.771622946811362809e+01
-2.122457612763528179e+00 1.114209767181257682e+01
-9.276621826704376517e-01 1.678302527997943550e-02
-3.116269462302971416e+00 2.117569947074743553e+01
-8.739323149587355788e-01 -8.221576194727441278e-01
-3.665266912591474302e+00 2.706170608901632590e+01
-3.264490247479496787e-01 -5.868073061248106903e+00
-1.620435107059935209e+00 7.223661123444865773e+00
-1.069250698281126066e+00 1.334328117684207449e+00
-2.203096422589152681e+01 2.027843346738444836e+02
-3.180224617287203159e+01 2.986500853685345760e+02
-4.338478308690966401e+00 3.401032328065534216e+01
-6.381388687272611548e+01 6.137839778966916811e+02
-4.288959556206756396e+00 3.176050889372290342e+01
-4.920365414553725714e+01 4.789860232816305370e+02
-4.614938779955809700e+00 3.701221083405886247e+01
-3.173144374940632773e+01 3.095924234246220976e+02
-8.770025693276314982e+00 7.864240424398558105e+01
-1.145139624017624129e+02 1.110386536453264853e+03
-4.117709259081355100e+00 3.081976698860585628e+01
-8.311411528704433227e-01 -9.920243053250240584e-01
-3.319075589980353236e+00 2.390823828282949393e+01
-1.251507534167587643e+01 1.157321031980161905e+02
-1.456874636362266813e+02 1.438101248021800984e+03
-3.977763584198311264e+01 3.864727502439168347e+02
-3.407919803394779290e+00 2.378742594192787152e+01
-7.789584655903966315e+00 6.861140403610761496e+01
-2.965823988758259144e+00 1.909206643124171165e+01
-6.764911353331992672e+00 5.815743508902254177e+01
-1.549788790815987527e+00 5.697227564926857113e+00
-1.634170445108078962e+00 6.488800974651032227e+00
-2.007242598988327131e+00 1.049964227934061256e+01
-2.244280891111841481e+00 1.279415882170203744e+01
-3.201263089810356455e+00 2.316388402565904414e+01
-1.753138250140419796e+00 7.347703366285353255e+00
-3.467479645622614015e+00 2.344713509922106809e+01
-1.975502554622822426e+00 9.564196396773077424e+00
-5.488954079583842294e+00 4.383208383893080651e+01
-1.309047470601369945e+00 3.142365393928729489e+00
-1.335383368118778558e+00 3.339717143231743623e+00
-1.444272527259605976e+00 4.565313225887889459e+00
-2.312394641468725531e+00 1.285758346383333972e+01
-2.241314566537697672e+00 1.234036321584236617e+01
-3.066416652196753745e+00 1.993687240278785211e+01
-3.986095823265910276e+00 2.921848419162055066e+01
-1.281964569799842302e+00 2.802598607837633260e+00
-2.335759930320907785e+00 1.323659193488341046e+01
-4.913335530272744833e+00 3.930815257033957266e+01
-1.519940861067964999e+00 5.187377791679564254e+00
-3.751696015573022791e+00 2.759949284964845262e+01
-2.928559753686156952e+00 1.891882274629190164e+01
-8.975314477717347694e-01 -7.649172197594148459e-01
-2.224788010624981105e+00 1.190875474072455908e+01
-8.789909262204760321e-01 -1.191841576495792143e+00
-7.608842357536773626e-01 -2.035832118705589888e+00
-2.246416323056103614e+00 1.279502697611709294e+01
-1.651704049609317382e+00 6.355236253980179661e+00
-2.243748156360342527e+00 1.269640735218798788e+01
-4.952818592974187695e+00 3.851720735836492793e+01
-2.256349973090022942e+00 1.277849275521375105e+01
-1.507199699365530998e+00 5.368435197183138996e+00
-4.693580022416317554e+00 3.670383402852293386e+01
-1.532950215230596269e+00 5.532225375948471857e+00
-1.577488089286341655e+00 6.286687598415738876e+00
-3.336321186210265743e+00 2.300229969457151924e+01
-4.111086287889938795e+00 3.142041234230603308e+01
-3.621441208583051630e+00 2.574412316675463330e+01
-7.523469896842886584e+00 6.582907084746605619e+01
-6.022965271061083925e+00 5.083211432629193638e+01
-3.417947516945770925e+00 2.433273007082108919e+01
-6.132717385017123490e+00 5.184358034135055249e+01
-1.780003060885001709e+00 7.687524808112321750e+00
-1.336417124158937320e+01 1.221155784292209177e+02
-4.037487615156921672e-01 -4.753443891194695681e+00
-1.960806968038483644e+00 9.605957510647755271e+00
-2.978645612470841808e+00 2.020471020931125494e+01
-1.633278747571615286e+00 7.041048277268210143e+00
-2.156088212928005898e+00 1.182426759656330795e+01
-2.294917987720419550e+00 1.417009447835082270e+01
-1.049129916336756985e+01 9.514604472356533904e+01
-2.732581651574002013e+00 1.823291254160898234e+01
-9.820607712722026150e+00 8.893862192397040189e+01
-7.164337567388535888e+00 6.361332740752835235e+01
-1.480812422861339073e+00 5.131521689053850643e+00
-4.907262748545181630e+00 4.089390626651024263e+01
-4.603487458309800218e+00 3.639419055796981439e+01
-2.572938891366059266e+01 2.515939889217784753e+02
-1.736969208836419698e+00 9.406888158007129519e+00
-6.479675698060243239e-01 -1.768123727939134859e+00
-6.426114585993751405e+01 6.224015138045846243e+02
-9.571243827046761510e+01 9.608617840943561532e+02
-9.352632706239052851e+00 8.483525966175358235e+01
